Subject,Number,Course Title
FIN,232,Intro to Wealth Management
FIN,411,Portfolio Management
FIN,433,Corporate Risk Management
FIN,524,Mergers and Acquisitions
FIN,580,Investment Analysis
FIN,580,Oral Comm for Finance Profssnl
FIN,580,Private Equity
FIN,580,Portfolio Management
FIN,580,Venture Capital
FR,199,Undergraduate Open Seminar
FSHN,304,Introduction to Wine Science
FSHN,518,Chemistry of Lipids in Foods
GE,331,Analyt Methods for Uncertainty
GEOG,222,Big Rivers of the World
GEOL,101,Introductory Physical Geology
GLBL,296,Global Politics of African...
GLBL,296,Understanding Global Water Iss
GLBL,499,In't Diplomacy & Negotiation
GWS,295,Beginning Topics GWS
GWS,350,Intro to Feminist Theory
HIST,270,United States History to 1815
HIST,370,US Colonial History
HIST,375,Soc History Indus Am to 1918
HIST,396,Debating Israel's History
HIST,406,History of Mexico from 1519
HIST,442,Roman Law and Legal Trad
HIST,472,Immigrant America
HIST,473,Crises of Political Tolerance
HIST,481,US Intel Cultr Hist from 1859
HORT,302,Woody Landscape Plants II
HRE,490,Leadership Development
HRE,530,Organization Development
IB,101,Biological Sciences
IB,410,Evolution and Development
IB,485,Environmental Toxicology
IB,504,Genomic Analysis of Insects
KIN,121,Survey of Sports Medicine
KIN,132,Movement Skills-Swimming
KIN,135,Movement Skills-Field
KIN,444,Physical Activity Epidemiology
KIN,457,Motor Learning & Control
LAW,657,International Human Rights Law
LAW,792,Scientific Evidence
LAW,793,Negotiation Theory
LAW,793,"CFI: Intervew, Couns, Fact In"
LAW,794,Practice Strategic Dev IBT
LAW,796,Europ of Labor and Employ Law
LAW,796,Intro to Private Int'l Law
LAW,796,Law and Society in China
LER,598,Des High-Involvemt Workplaces
IS,452,Foundations Info Proc in LIS
IS,453,Systems Analysis and Mgt
IS,590,Adult Popular Literature
IS,590,Metadata in Theory & Practice
IS,590,Rare Book and Special Colls
LLS,379,Latina/os and the City
LLS,473,"Immigration, Health & Society"
MBA,505,Management of Technology
MBA,505,Enterprise IT Strategy
MBA,505,Sustainable Mktg Enterprises
MCB,334,Functional Human Anatomy
MCB,406,Gene Expression
ME,498,Special Topics
MS,100,Intro to Popular TV & Movies
MS,101,Intro to the Media
MS,166,Media Literacy
MS,199,Contemporary TV
MS,264,Economics of the Media
MS,317,History of Communication
MS,320,Popular Culture
MS,326,"New Media, Culture & Society"
MS,331,Media and Democracy
MS,351,Social Aspects of Media
MS,356,Sex & Gender in Popular Media
MS,391,Chinese Media
MS,410,Media Ethics
MS,464,Film Festivals
MUS,104,Rudiments of Music Theory II
MUS,202,Music Theory and Practice IV
PATH,643,Diseases of Poultry
PHIL,325,Recent European Philosophy
PHIL,404,Medieval Philosophy
PHIL,412,Classical Modern Philosophers
PHYS,150,How Nature Works
PORT,401,Intermediate Portuguese
PS,199,Democ in Theory & Practice
PS,300,Politics of Organizations
PS,300,Law&Representation
PS,300,Immigration
PS,300,Intl Org & Regionalism
PS,377,Topics Contemp Pol Theory
PS,410,Neighborhoods and Politics
PSYC,336,Topics in Clin/Comm Psych
PSYC,429,Human-Computer Interaction Lab
PSYC,496,Cog Neuroscience of Emotion
RLST,202,New Testament in English
RLST,447,Modern Catholic Thought
RST,594,Event and Facility Management
SHS,171,Evolution of Human Comm
SOC,586,Adv Social Statistics I
SPAN,320,Spanish Cultural Studies II
SPAN,324,Cultural Studies Americas I
THEA,220,Survey of Theatrical Design
UP,347,Planning Workshop I
UP,594,Urban and Regional Analysis
VCM,636,Cardiovascul/Critical Care Med
VCM,638,Ruminant Health&Production II
VCM,639,Swine Health and Production
VCM,654,Special Small Animal Surgery
VCM,655,Special Large Animal Surgery
VCM,667,Radiology and Radiobiology
VCM,685,Advanced Diagnostic Imaging
ABE,221,Agric & Biological Engrg I
ABE,483,Engrg Properties of Food Matls
ACE,255,Econ of Rural Poverty and Dev
ACE,332,Farm Management
ACE,444,Finan Serv Individ Small Bus
ADV,410,Consumer Comm and the Public
ADV,450,Creative Strategy and Tactics
ADV,493,Social and Cult Context of Adv
AE,440,Aerospace Systems Design I
AE,470,Aerospace Numerical Methods
AGED,220,Prog Del in Ag & Leadership Ed
AHS,365,Civic Engagement in Wellness
ANSC,321,Animal Nutrition
ANTH,399,Anthropology of Crime
ANTH,414,Writing Ethnography
ART,250,Writing with Video
ARTD,213,Introduction to Image Making
ARTH,433,Fifteenth-Century Italian Art
ARTH,445,European Art Between the Wars
ARTS,280,Sculpture I
ATMS,303,Synoptic Weather Analysis
ATMS,410,Radar Meteorology
ATMS,447,Climate Change Assessment
AVI,200,Commercial Pilot I
BADM,199,Entrep. and Enterprise Dev.
BADM,395,Senior Research
BADM,529,Marketing Research
BADM,583,Current Topics in Intl Bus
BADM,590,Advanced Topics in Marketing
BIOE,298,Cellular Bioengineering
CEE,430,Ecological Quality Engineering
CEE,559,Sediment Transport
CEE,561,Reinforced Concrete III
CI,468,Children's Lit for EC Edu
CI,499,Make Sense of Math and Science
CINE,261,Survey of World Cinema I
CINE,361,Film Theory and Criticism
CMN,428,Media and the Human Body
CPSC,452,Genetics of Higher Organisms
CS,527,Adv Topics in Software Eng
DANC,101,Making Dances
DANC,261,Contact for Act/Danc/Musc
DANC,310,Brazilian Rhythms
EALC,361,Women in East Asia
EALC,367,History of Korea
ECE,443,Electronic Circuits Laboratory
ECON,504,Microeconomic Theory II
ENG,298,Special Topics
ENGL,106,Literature and Experience
ENGL,280,Women Writers
ENGL,281,Women in the Lit Imagination
ENGL,300,Writing About Literature
ENGL,325,Topics in LGBT Lit & Film
ENGL,373,Special Topics in Film Studies
ENGL,421,Later Renaiss Poetry & Prose
ENGL,455,Major Authors
ENGL,462,Topics in Modern Fiction
EPSY,556,Analysis of Adv Instruct Tech
EPSY,582,Advanced Statistical Methods
ESL,114,Intro to Academic Writing
EURO,501,Proseminar: European Union
FIN,311,Investments
FIN,490,Finance Academy
FIN,490,Personal Wealth Management
FIN,580,Behaviorial Finance
FR,133,Accel Intermediate French I
FSHN,199,Undergraduate Open Seminar
GE,330,OR Methods for Profit & Value
GEOG,410,Geography of Dev and Underdev
GEOG,476,Applied GIS to Environ Studies
GER,260,The Holocaust in Context
GER,493,German Cinema I
GLBL,296,The Power of Information....
GLBL,296,Global Peace Operations
GLBL,296,Technology & Social Movements
GLBL,494,Research Methods I
GWS,250,Gender Studies Humanities
GWS,370,Intro to Queer Studies
HIST,226,Premodern Japanese History
HIST,306,History of Central America
HIST,350,European History 1815 to 1871
HIST,396,Special Topics
HIST,407,Slavery & Race in Latin Am
HIST,446,England Under Tudors 1485-1603
HIST,455,France 1815-1920
HIST,456,Twentieth-Century Germany
HIST,460,Russia to Peter the Great
HIST,471,History of American Families
HORT,361,Small Fruits and Viticulture
HORT,499,Children and Nature
HRE,400,Principles of HRE
HRE,411,Instructional Design
HRE,472,Learning Technologies
HRE,531,Quality Process Improvement
HRE,535,Consulting in HRD
IB,429,Animal Behavior
IB,542,Environmental Plant Physiology
INFO,202,Social Aspects Info Systems
LA,437,Regional Design Studio
LAW,645,Patent Law
LAW,792,Mod Am Cont'l History
LAW,794,Business Strategy for Lawyers
LAW,794,Corporate Legal Research
LAW,798,Contracts (Grad)
LER,590,Global Labor Law
IS,590,Information Modeling
LLS,410,Writing Latina/o Chicago
MCB,180,Human Reproduction & Society
MCB,316,Intro Eukaryotic Molec Genet
MCB,555,Anlys Biochemical Literature
ME,310,Introductory Gas Dynamics
MS,199,Undergraduate Open Seminar
MS,389,International Communications
MUS,207,Aural Skills III
NPRE,100,Orient to Nucl Plasma Rad Eng
NPRE,432,Nuclear Eng Materials Lab
NPRE,448,Nuclear Syst Eng & Design
NUTR,510,Publ Hlth Intrvntn-Obesity Prv
NUTR,510,Gastro Ferment & Dietary Fiber
PHIL,410,Classical Ancient Philosophers
PHYS,505,Classical Electromagnetism
PS,300,Bureacratic Politics
PS,300,Rule of Law
PS,319,Campaigns and Elections
PS,346,Gov & Pol of South Asia
PSYC,352,Attitude Theory and Change
PSYC,396,Intermed Curr Topics in Psyc
PSYC,437,Advanced Psychology Lab
PSYC,451,Neurobio of Aging
RLST,127,Introduction to Catholicism
RST,216,Leisure and Technology
RST,512,Human Resources in RST
SAME,133,Intro to the World of Islam
SOC,179,Social Organization
SOC,496,Advanced Special Topics
SPAN,314,Latin American Literature I
SPAN,316,Latin American Literatures II
THEA,104,Introduction to Scenecraft
THEA,105,Intro to Costume Technology
THEA,106,Intro to Lighting Technology
THEA,263,Intro African American Theat
UP,494,Urban Tran and Land Use Policy
UP,494,Sustainable Island Development
VB,620,Toxicology
VCM,632,Companion Animal Medicine III
VCM,633,Companion Animal Medicine IV
VCM,637,Ruminant Health & Production I
VCM,651,Introduction to Surgery
VCM,652,General Small Animal Surgery
VCM,653,General Large Animal Surgery
VCM,675,Theriogenology
VCM,676,Anesthesiology/Fluid Therapy
ACE,398,Contemp Issues in Fin Planning
ACES,501,Advanced Bioenergy Topics
ADV,411,Classic Campaigns
AE,201,Aerospace Flight Mechanics I
AE,252,Aerospace Dynamics I
AE,322,Aerospace Structures II
AE,360,Structures & Control Lab
ANSC,209,Meat Animal Carcass Eval
ANSC,294,Intern On Campus Practical Exp
ANSC,362,Princ of Animal Physiology
ANSC,421,Minerals and Vitamins
ANTH,259,Latina/o Cultures
ANTH,399,Special Topics
ARCH,480,Sustainable Design Principles
ARCH,553,Adv Reinforced Concrete Design
ARCH,556,Advanced Structural Planning
ARTH,312,Central African Art
ARTH,395,Junior Seminar in Art History
ARTH,413,Sacred African Diaspora Arts
ARTS,261,Photography II
ARTS,299,Spec Topics in Studio Art
AVI,140,Commercial - Instrument II
AVI,184,Aircraft Systems for Pilots
AVI,210,Commercial Pilot II
AVI,455,Aviation Accident Analysis
BADM,394,Senior Research
BUS,199,BUS 101 Section Leader Seminar
CEE,440,Solid and Hazardous Waste
CEE,527,Constr Conflict Resolution
CHBE,452,Chemical Kinetics & Catalysis
CHEM,492,Chem Dynamics and Comp Sci Ed
CHEM,574,"Genomics, Proteomics, Bioinfo"
CI,435,Computer-Assisted Instruction
CI,444,Social Stud Early Childhood Ed
CI,466,Lang Literacy in EC Educ II
CI,507,Prob Trends in Spec Fields
CINE,193,Undergraduate Seminar
CINE,247,Animation
CINE,395,Special Cinema Studies Topics
CMN,321,Persuasive Speaking
CPSC,484,Plant Physiology
CPSC,499,App. Multivariate Statistics
CWL,151,Cross-Cultural Thematics
DANC,102,Modern Dance II
DANC,121,Tap Dance II
DANC,162,Improvisation I
DANC,175,Production in Dance
DANC,362,Choreographic Process II
DANC,440,Dance History I
EALC,307,Classical Chinese Lit
ECE,458,Applic of Radio Wave Propag
ECE,498,Special Topics in ECE
ENGL,419,Shakespeare II
ENGL,461,Topics in Literature
EOL,541,Instructional Supervision
EPS,590,Global Perspectives Curriculum
EPSY,200,Honors Symposium in Education
EPSY,252,American Deaf Culture & Educ
EPSY,490,Learning & Classroom Mgmt
EPSY,589,Categorical Data in Ed/Psyc
FIN,232,Personal Wealth Management
FIN,490,Mergers and Acquisitions
FIN,490,Private Equity
FIN,490,Venture Capital
FR,436,French Civilization II
FSHN,199,Exploring Grapes and Wine
FSHN,472,Sanitation in Food Processing
FSHN,595,Nutr for Food Scientists
GEOL,497,"Water Planet, Water Crisis"
GEOL,512,Geotectonics
GER,494,German Cinema II
GLBL,296,Food and Globalization
GLBL,296,GLBL Issues of Oil Dependence
GRKM,202,Elementary Modern Greek II
GWS,380,Black Women Hist & Cultures
HIST,205,Hist Latin America Thru Texts
HIST,256,Great Britain Since 1688
HIST,279,Mexican-American History
HIST,305,Andean Countries of S America
HIST,352,Europe in the World Since 1750
HIST,437,Middle East in 20th Century
HIST,445,Medieval England
HIST,447,Britain Stuart Age 1603-1688
HIST,450,European Working Class History
HIST,466,Southeastern Europe
HIST,467,Eastern Europe
HORT,442,Plant Nutrition
HRE,415,Diversity in the Workplace
HRE,585,Program Evaluation
IB,409,Evol of Infectious Disease
IB,427,Insect Physiology
ITAL,200,Intro Italian Literature
ITAL,420,Masterpieces Renaiss Lit
KIN,199,Undergraduate Open Seminar
KIN,473,Skill Acquisition Strategies
KIN,494,Fitness Business
LA,215,"Buildings, Land and Culture"
LAS,199,Undergraduate Open Seminar
LAW,792,Medical Malpractice
LAW,792,"Pornogra, Free Sp & Moral Harm"
LAW,792,Advertising and Promotions Law
LAW,792,Our Environmental Plight
LAW,792,"Law, Lit & Capital Punishment"
LAW,792,Law and Economic Development
LAW,792,Supreme Court Seminar
LAW,792,Regulation of Intimacy
LAW,793,Use of Expert Witnesses@Trial
LAW,794,Corporate Crime
LAW,794,Sales
LAW,798,Advanced Legal Research
LER,130,Intro Labr Wrkng Class History
LER,590,Individual Topics
IS,310,Computing in the Humanities
IS,524,Info Sources and Svcs Arts Hum
IS,590,History of the Book
IS,590,Digital Preservation
LLS,435,Commodifying Difference
LLS,442,US Latina Lit and Iconography
MBA,504,Leadership & Ethics
MCB,103,Intro to Human Physiology
MCB,240,Physiology
MCB,405,Genetics and Genomics
MS,391,Special Topics
MSE,488,Optical Materials
MUS,181,Voice
MUS,272,Second Concert Band
MUS,411,Music in the Renaissance
MUS,415,Music of the 20th Century
NPRE,199,Undergraduate Open Seminar
NUTR,561,Gastrointestinal Diseases
PATH,635,Pathology of Organ Systems
PATH,637,Veterinary Virology
PATH,638,Veterinary Clinical Pathology
PATH,641,Food Safety and Public Health
PHIL,427,Philosophical Anthropology
PHYS,325,Mechanics and Relativity I
PHYS,326,Mechanics and Relativity II
PS,499,Special Topics: Immigration
PS,499,Special Topics: Human Rights
PS,499,Intl Diplomacy & Negotiations
PSYC,334,Vision and Space Lab
PSYC,363,Dev Psych Lab
PSYC,427,Language and the Brain
PSYC,429,Hum Comp Interaction Lab
PSYC,456,Hum Perf and Eng Psych
PSYC,496,Adv Current Topics in Psych
RLST,201,Hebrew Bible in English
RLST,483,Salvation in Islamic Thought
SOC,426,"Race, Ed Pol, and Soc Science"
SPAN,312,Spanish Literatures II
SPAN,478,Topics Secondary Lang Tchg
SWAH,404,Intermediate Swahili II
TAM,427,Mechanics of Polymers
UP,408,Law and Planning
UP,494,"Local Planning, Govt & Law"
UP,494,Planning Local Food Systems
VB,619,Pharmacology II
VB,624,Nutritional Aspect Food An Med
VB,626,Nutritional Aspect Sm An Med
VCM,630,Companion Animal Medicine I
VCM,631,Companion Animal Medicine II
CS,598,Object-Oriented Prog & Design
ECON,576,Time Series Analysis in Econ
EPSY,590,Global Issues in Learning
FIN,580,Quant Methods for Finance
GEOL,497,Earth Science for Teachers
MCB,104,Intro to Human Physiology Lab
MUS,521,Hist Studies in 20thC Music
NRES,499,Ecology of Migratory Birds
